CMUN,POPULATION_2020,POPULATION_DENSITY_KM2_2020,AGE_AVERAGE_2020,AGE_PERC_POP_BELOW_18_2020,AGE_PERC_POP_ABOVE_65_2020,HOUSING_AVERAGE_HOUSEHOLD_SIZE_2020,HOUSING_PERC_SINGLEPERSON_HOUSEHOLD_2020,NATIONALITY_PERC_SPANISH_2020,NATIONALITY_PERC_NONSPANISH_2020
04018,311,40.28676203787634,47.9,11.6,26.1,2.06,44.4,91.7,8.299999999999997
04019,228,2.4123947567048196,53.9,7,36.4,1.85,45.5,97.6,2.4000000000000057
04020,318,8.361490575266856,47.6,10.4,23.3,2.11,45,95.9,4.099999999999994
04021,221,8.385286991531746,51.2,11.3,34.8,1.96,48.7,88.6,11.400000000000006
04022,963,20.61098534470259,56.1,6.2,39.7,1.99,34.5,42.3,57.7
04023,133,3.4238594981265673,57.2,7.5,41.4,2.05,44.6,95.5,4.5
04024,4528,272.3802554370009,37.7,23.8,12.4,2.8,21.5,94.5,5.5
04026,59,9.224001380529891,58.9,5.1,44.1,1.69,60,96.6,3.4000000000000057
04027,258,8.069520993092942,53.5,7,33.7,1.74,50.7,85.2,14.799999999999997
04028,239,21.06042500464017,51.2,13,34.3,2.01,40.3,97.9,2.0999999999999943
04029,12544,67.46840147142383,40.2,19.4,15.1,2.7,26.1,85.8,14.200000000000003
04030,1172,17.505574558757047,51.8,9.2,32.7,1.98,43.7,96.4,3.5999999999999943
04031,3407,43.16299310043077,48.9,13,29.7,2.34,30.1,72.6,27.400000000000006
04032,8201,85.70320683772877,40.7,19.1,15.9,2.57,28.2,86.4,13.599999999999994
04033,114,3.8992235175318264,55.4,4.4,29.8,1.93,47.5,96.5,3.5
04034,168,5.251949806851053,53.2,5.4,35.7,2.05,46.3,94.7,5.299999999999997
04035,14534,55.1154598062685,40,20.7,16.5,2.65,28.5,72.5,27.5
04036,286,21.102246159765958,47.6,10.5,29,2.29,39.2,93.8,6.200000000000003
04037,1468,7.476529940992391,51.4,11,33,1.99,46.1,90.5,9.5
04038,4098,29.10205926897503,42.3,18.1,19,2.59,26.2,92.2,7.799999999999997
04041,541,8.090446054671935,47.1,11.5,23.7,2,45.8,79.3,20.700000000000003
04043,661,8.129647240782445,47.4,11,20.9,2.07,45.5,89.9,10.099999999999994
04044,2148,92.91465788988494,41.2,17.6,15.7,2.6,27.3,86.3,13.700000000000003
04045,1986,14.825170147412342,47.1,12.8,24.6,2.22,34.5,94.9,5.099999999999994
04046,1034,11.338281000536053,48.5,11.1,24.6,1.98,44.2,95.8,4.200000000000003
04047,3006,34.27367742723331,40.7,19.8,17.1,2.23,39.2,89.8,10.200000000000003
04048,2704,77.4787930151482,45.8,15.2,26,2.38,29.9,60.7,39.3
04049,9682,1246.702330913184,39.2,19.8,13.7,2.67,28.8,73.2,26.799999999999997
04050,1098,4.7841995688437065,44.5,15.9,21.4,2.21,43.3,77.6,22.400000000000006
04051,487,25.595794371143523,47.4,12.5,25.3,1.96,47.8,96.7,3.299999999999997
04052,17994,859.3918740509248,35.6,25.4,7.1,2.86,20.6,97.1,2.9000000000000057
04053,19538,61.42214979436042,41.3,19.5,17.6,2.78,23.7,79.7,20.299999999999997
04054,431,22.453453099829353,48.6,10.4,24.6,2.01,47.7,91.3,8.700000000000003
04055,444,13.254434315354349,48.7,12.4,28.8,1.94,48.9,91.6,8.400000000000006
04056,195,8.981984811751273,45.6,10.3,19,2.14,44,94.9,5.099999999999994
04057,1593,17.158769714585937,45.5,16.2,23.1,2.11,40.2,95.3,4.700000000000003
04058,402,14.237130756192068,50.9,9.7,33.3,2.42,34.3,94,6
04059,1450,10.497257247992108,53.2,11,40,2.02,40.1,71.9,28.099999999999994
04060,570,4.625264512034248,47,13.9,26.1,2.15,43.8,83.4,16.599999999999994
04061,776,7.7076238759271405,47.2,13.4,25.9,2.09,41.4,92.1,7.900000000000006
04062,5459,124.59453537003375,43,16.7,18.7,2.5,28.4,95.7,4.299999999999997
04063,1236,5.484065652883306,49.9,10.4,29.7,2.31,35.8,93.3,6.700000000000003
04064,7094,99.1606448244494,49.2,12.5,29,2.16,38,49.8,50.2
04065,477,5.90593792580349,48.7,10.5,25.8,2,50.6,77.5,22.5
04066,30061,50.091376843911135,36.4,22.6,10.4,2.81,30.5,53.5,46.5
04067,561,17.303868143662083,53,6.4,33.9,1.63,56.2,96.6,3.4000000000000057
04068,191,5.683656893500815,53.5,3.7,32.5,1.97,48.5,89,11
04069,6238,266.20524566677324,41.8,17.8,16.5,2.59,26,91.7,8.299999999999997
04070,2182,9.30095054458231,51.4,10.2,32.5,2.15,34.7,76.2,23.799999999999997
04071,412,15.545767749997841,53.7,9.7,36.4,1.91,46.8,90.4,9.599999999999994
04072,1041,19.795580357400333,58.6,4.6,44,2.23,28.3,30.7,69.3
04073,388,8.52884047635363,50.7,9,27.1,1.69,62.5,96.1,3.9000000000000057
04074,4143,89.91297995574158,38.4,22.1,12.9,2.73,23.6,90.7,9.299999999999997
04075,9412,99.26280448902384,39.2,20.2,13.8,2.82,26.4,70.3,29.700000000000003
04076,1493,26.384576436364938,45.4,15,22.6,2.24,34.1,88.1,11.900000000000006
04077,306,11.362392591423257,53.1,6.5,36.6,1.83,49.1,99.7,0.29999999999999716
04078,1476,40.52916040919917,40.4,19.4,14.4,2.61,29,93.3,6.700000000000003
04079,97433,1627.7337584232355,37.3,21.8,10,2.7,27.8,73.1,26.900000000000006
04080,187,9.360286680980877,55.1,3.7,36.9,1.76,50.9,93.6,6.400000000000006
04081,480,13.760745415848962,43.9,13.8,20.6,2.26,41,87.8,12.200000000000003
04082,298,5.930577489430756,54.3,5.4,31.5,1.91,44.2,92.8,7.200000000000003
04083,2032,12.223118274631542,48.7,11.9,28,2.1,42.7,94.9,5.099999999999994
04084,380,13.748531101590707,51.4,7.9,29.5,1.95,42.1,95.3,4.700000000000003
04085,447,27.727392425976916,51,8.7,30.9,2.1,41.8,87.4,12.599999999999994
04086,2441,9.795426520870615,47.1,14.9,27,2.36,34.3,77.3,22.700000000000003
04087,197,19.524775146578587,49.1,5.1,21.3,2.03,42.3,85.8,14.200000000000003
04088,3847,13.717979802524432,42.8,15.5,18.3,2.41,34.1,74.5,25.5
04089,994,22.57045623165402,48.7,14.3,30.8,2.36,35.3,79,21
04090,344,3.6363908071870825,51.9,7.3,32.3,2.19,44.6,87.1,12.900000000000006
04091,367,23.3381944136825,53.5,6.3,32.2,1.9,47.2,87.9,12.099999999999994
04092,3465,51.17366661013385,42.7,17.1,19.1,2.42,34,94.5,5.5
04093,3821,35.388790888795775,45.4,16.2,24.5,2.3,34.4,62,38
04094,258,6.584949629339271,49.8,10.5,25.6,2.02,44.5,90.8,9.200000000000003
04095,820,21.20610539611724,49.3,12.3,29.5,2.28,36.4,90,10
04096,363,14.25813624062158,49.3,9.9,27.3,2.24,40.1,85.1,14.900000000000006
04097,235,3.5366592671192096,56.8,2.1,40,1.82,51.9,98.7,1.2999999999999972
04098,1950,4.422519028215432,49,11.7,28,2.11,41.9,83.9,16.099999999999994
04099,6403,22.675776576144404,45.5,15.5,23.4,2.45,29.9,86.4,13.599999999999994
04100,17509,304.034767464829,39,21.4,13.3,2.64,27.8,72.2,27.799999999999997
04101,5795,280.88307334503725,37,23.5,11.1,2.77,25.9,92.8,7.200000000000003
04102,25955,403.12733002751486,36,22.4,9.1,2.96,23.8,67.1,32.900000000000006
04103,2879,40.181004046184206,51,11.4,34.1,2.16,28.8,57.4,42.6
04901,563,6.595651779275041,51.3,8.2,29.8,1.91,47.3,92.7,7.299999999999997
04902,82971,366.61502018870596,36.9,23.1,10.3,2.86,25.1,69.4,30.599999999999994
04903,8245,345.20401204216324,36.8,21,10,3.44,16.4,59.1,40.9
04904,2936,92.86261202752078,38.9,19.1,11.6,2.68,25.6,79,21
05001,198,6.315215289798761,52.8,6.6,33.8,2.08,39,93.9,6.099999999999994
05002,2723,46.545535072148674,44.4,16.7,20.6,2.24,40.2,91.8,8.200000000000003
05005,171,10.021506651956729,52.9,6.4,29.2,1.88,47.3,99.4,0.5999999999999943
05007,114,13.470096874530167,59,5.3,47.4,2.33,36.7,99.1,0.9000000000000057
05008,218,9.009179492343161,51.8,12.8,38.1,2.6,28.6,99.1,0.9000000000000057
05010,148,8.650108343844398,56.7,7.4,38.5,1.97,46.7,98,2
05012,127,8.47658383250065,56.9,8.7,44.1,2.05,48.4,99.2,0.7999999999999972
05013,940,34.79500871257625,54.3,9.4,37.8,2.1,42,94.4,5.599999999999994
05014,6356,32.91571125073656,47.7,14.1,25.9,2.25,35.5,95,5
05015,67,4.486399718732025,59.5,7.5,40.3,1.72,61.5,100,0
05016,7759,170.07506532462614,43.7,16.8,19.3,2.52,26.9,96,4
05017,82,6.399400660845996,60.1,0,39,1.95,42.9,98.8,1.2000000000000028
05018,27,2.644723811679304,55.8,0,22.2,1.59,64.7,100,0
05019,57146,248.25064700929877,43.5,18.1,20.1,2.33,34.3,92.5,7.5
05021,2279,180.09863294509543,47.7,14.8,25.9,2.19,37.8,93.5,6.5
05022,1974,12.855384679870655,49.1,12.9,28.7,2.26,35.7,94,6
05023,181,9.053393214923837,56.8,4.4,34.8,2.41,30.7,99.5,0.5
05024,183,5.69582863429936,63.8,3.3,51.4,1.71,57.9,98.4,1.5999999999999943
05025,77,3.885376208053946,57.5,2.6,37.7,2.33,45.5,100,0
05026,195,11.289942119378384,59.1,3.1,46.7,2.05,37.9,93.9,6.099999999999994
05027,335,20.111849863498918,50.2,12.8,28.1,2.39,32.1,86.8,13.200000000000003
05029,90,4.55924042766933,62,3.3,47.8,1.84,51,100,0
05030,38,4.227927648978443,61.2,0,36.8,1.81,52.4,100,0
05033,151,3.8209368280808533,57.8,2.7,42.4,2.16,38.6,99.5,0.5
05034,15,1.1571758555712535,65.8,0,53.3,1.88,50,92.9,7.099999999999994
05035,101,4.410073690247354,53.2,6.9,32.7,1.91,43.4,96,4
05036,117,5.307756295767629,58.9,2.6,41,2.09,42.9,99.2,0.7999999999999972
05037,232,3.1267990738433387,60,6.5,48.3,1.92,52.1,96.5,3.5
05038,131,2.3847452941138494,58.1,6.9,42.8,1.93,50,97,3
05039,45,2.4577200715126235,61.1,0,44.4,2.37,31.6,100,0
05040,63,2.0526207593818087,66.1,0,50.8,1.7,59.5,98.4,1.5999999999999943
05041,1220,22.097533856004834,49.9,12.5,31.6,2.07,44.2,94.6,5.400000000000006
05042,160,13.583040303281065,54.8,5,40.6,2,41.3,91.3,8.700000000000003
05043,68,3.7925809097743604,63.4,1.5,50,1.74,61.5,100,0
05044,269,2.4493435650620183,57.9,8.6,45,1.98,50.7,96.5,3.5
05045,82,4.28596430497518,55.5,4.9,39,2.1,41,98.8,1.2000000000000028
05046,39,5.857986806652945,49.3,15.4,30.8,3,7.7,100,0
05047,5024,23.589961892596406,47.4,14.3,25.5,2.28,36.1,94.9,5.099999999999994
05048,101,7.04092621300285,60.2,2,45.5,1.77,56.1,99,1
05049,427,10.565909247879809,53.6,6.3,31.2,2.08,42.9,98.6,1.4000000000000057
05051,163,11.53569087058843,55.8,5.5,41.1,1.9,52.3,98.8,1.2000000000000028
05052,83,3.7571826093521814,61.6,0,50.6,1.73,62.5,100,0
05053,70,3.820833994685771,68.1,2.9,65.7,1.52,63,100,0
05054,1400,35.75876878101104,48.5,13.8,26.5,2.14,39.9,96.5,3.5
05055,634,53.00437075316537,52,10.7,33.4,1.88,49.9,91.2,8.799999999999997
05056,94,7.417496478577009,56.5,4.3,35.1,2.41,30.8,97.9,2.0999999999999943
05057,3256,23.679490514193848,46.2,16.5,25.3,2.3,36.4,87.9,12.099999999999994
05058,70,2.2349106287137626,57.2,4.3,37.1,1.79,53.9,98.6,1.4000000000000057
05059,82,5.798575179791544,63.3,0,47.6,1.78,52.2,100,0
05060,103,5.08164259389523,59.7,1.9,42.7,2.34,38.6,100,0
05061,342,31.736998139560832,42.1,18.7,17.5,2.48,28.3,95.6,4.400000000000006
05062,159,8.64139043728136,57.7,3.1,40.3,2.04,47.4,100,0
05063,31,6.417862169866385,67.3,3.2,58.1,1.72,61.1,100,0
05064,107,3.9938853659694544,58.3,3.7,41.1,2.02,45.3,99.1,0.9000000000000057
05065,499,15.664471896170085,51.8,9.4,30.9,2.32,32.6,96.4,3.5999999999999943
05066,514,26.87218612490934,51.5,10.1,31.3,2.06,42.6,99,1
05067,68,4.409977767591857,56.9,2.9,29.4,2.06,48.5,100,0
05069,73,4.960063044520667,54,2.7,38.4,1.97,40.5,98.6,1.4000000000000057
05070,30,2.6187843871578598,58.5,0,36.7,1.76,58.8,100,0
05072,97,5.009351605533352,49.3,14.4,29.9,2.49,33.3,94.5,5.5
05073,288,6.704646277444962,56.4,6.3,36.1,2.09,37,98.3,1.7000000000000028
05074,735,20.225118553168983,53,9.1,34.4,2.27,36.1,97.8,2.200000000000003
05075,92,3.772858652070086,55.6,12,42.4,1.96,48.9,96.4,3.5999999999999943
05076,592,45.23995577113074,44.9,17.7,21.3,2.56,26.8,97.1,2.9000000000000057
05077,158,16.134291633189363,56.5,6.3,45.6,2.26,35.7,98.1,1.9000000000000057
05078,96,4.808101130696386,60.2,1,50,2.04,38.3,100,0
05079,64,3.133447174560158,56.7,3.1,40.6,1.68,60.5,100,0
05080,36,0.8338862679098032,67.7,0,58.3,1.5,62.5,100,0
05081,42,2.3139560828381587,59.7,11.9,45.2,2.1,50,100,0
05082,575,19.74863072658623,52.2,11.8,34.8,2.03,44.2,96.5,3.5
05083,148,8.63144281987414,57.8,8.1,46,2,41.9,98,2
05084,62,4.106915894558207,66.2,4.8,58.1,1.88,51.5,100,0
05085,42,2.7240948655301533,54.1,16.7,45.2,2.21,42.1,97.6,2.4000000000000057
05086,74,3.892091080415535,65,0,51.4,1.9,41,100,0
05087,115,10.837210234984063,49.2,15.7,30.4,2.35,40.8,90.5,9.5
05088,26,2.247831592166995,53.9,3.9,26.9,1.73,46.7,100,0
05089,515,13.468577151146853,54.9,8.2,37.3,2,47.5,96.7,3.299999999999997
05090,74,3.3471177647069115,55.1,9.5,40.5,2.31,43.8,98.6,1.4000000000000057
05092,156,8.06692473941706,52.6,7.1,30.8,2.17,38.9,96.2,3.799999999999997
05093,442,9.153677104301796,50.7,10,29.6,1.86,46.4,86,14
05094,131,6.097056760566024,57.6,5.3,39.7,1.87,44.3,99.2,0.7999999999999972
05095,264,7.5437435971130204,51.5,8.7,30.7,2.02,44.3,95.1,4.900000000000006
05096,78,6.253231621399025,53.5,7.7,34.6,1.73,57.8,98.8,1.2000000000000028
05097,495,10.664735106463784,55.2,7.5,39,2.04,44,99,1
05099,483,10.227035558693458,54.7,7.7,37.7,2.16,34.8,99.8,0.20000000000000284
05100,281,12.103847459894626,57.5,5.3,41.6,1.98,41.6,97.5,2.5
05101,276,5.289115770049438,57.2,3.6,41.3,1.77,53.9,96,4
05102,2146,26.643842217282675,45.9,16.3,24.9,2.33,33.3,92,8
05103,62,3.608928625291062,62.5,1.6,46.8,1.72,50,100,0
05104,32,3.2455214626922695,61.7,6.3,46.9,2.29,28.6,100,0
05105,375,7.1034600709979845,50.3,10.7,28.3,2.21,44.1,94.6,5.400000000000006
05106,26,2.1955481988386083,64,0,46.2,1.86,42.9,100,0
05107,48,2.5848885224535443,62,0,45.8,2.09,34.8,100,0
05108,40,2.669692063396302,58.9,5,40,1.74,65.2,100,0
05109,472,19.34246193109097,48.4,9.5,24.8,2.58,27.3,99.8,0.20000000000000284
05110,808,24.16321645007337,48.1,13.5,28.1,2.13,41.7,96.2,3.799999999999997
05112,109,5.591339754988556,50.8,13.8,29.4,1.79,57.4,99.1,0.9000000000000057
05113,58,3.329293041390077,63.8,5.2,56.9,1.66,57.1,100,0
05114,1370,12.852352816152537,50.7,9,29.4,2.34,30.9,97.9,2.0999999999999943
05115,632,9.692952302857249,53.5,7,31.8,1.92,46.7,91.7,8.299999999999997
05116,93,4.888263699166839,64.6,5.4,62.4,1.94,41.7,100,0
05117,202,8.420908576067283,54,5.9,38.1,2.35,24.4,100,0
05118,73,4.160102841348098,55.2,12.3,39.7,1.87,48.7,97.2,2.799999999999997
05119,21,1.2372054963992924,75,0,71.4,1.5,64.3,100,0
05120,33,5.172515324795531,60.2,3,42.4,2.06,62.5,100,0
05121,302,13.279605259387617,45.2,14.9,21.2,2.42,32,97.3,2.700000000000003
05122,112,6.2137791213553,65.1,0.9,54.5,1.81,45.2,98.2,1.7999999999999972
05123,118,6.4355417778833095,48.4,8.5,21.2,2.46,37.5,99.2,0.7999999999999972
05124,98,4.293461148463985,62.7,7.1,49,1.63,61.7,91.4,8.599999999999994
05125,59,4.981349629902581,48.5,13.6,25.4,2.46,45.8,93.2,6.799999999999997
05126,60,5.846925755143483,63.4,5,51.7,1.88,50,98.3,1.7000000000000028
05127,743,15.772640987179013,52.1,11.8,34.2,2.09,40.6,95.7,4.299999999999997
05128,378,12.343588087898652,51.1,10.1,29.1,2.32,33.7,95.5,4.5
05129,114,3.676855855377419,63.8,2.6,56.1,1.84,56.5,92.1,7.900000000000006
05130,106,6.974799258567713,53.5,8.5,36.8,2,45.3,100,0
05131,84,2.697669060739089,63.6,0,47.6,1.87,51.1,100,0
05132,874,17.527382471563765,51.9,10.4,32.4,2.1,41.6,99.3,0.7000000000000028
05133,60,3.3972751625272535,58.5,6.7,45,1.67,61.1,100,0
05134,53,3.5574072045717116,53,9.4,37.7,2.12,40,100,0
05135,406,12.105631139533148,51,6.4,25.6,2.1,42,98.8,1.2000000000000028
05136,81,6.1145336386307845,55.6,12.4,37,1.84,56.8,100,0
05138,326,17.406476412418673,50.3,10.7,31.6,2.28,32.9,96.6,3.4000000000000057
05139,77,4.775032778775742,57.8,2.6,41.6,2.33,33.3,98.6,1.4000000000000057
05140,108,10.7281125689773,48.8,11.1,21.3,2.25,43.8,99.1,0.9000000000000057
05141,99,16.484957825364113,56.7,7.1,40.4,2.41,31.7,100,0
05142,91,4.625005088954623,58.2,2.2,47.3,1.94,48.9,98.9,1.0999999999999943
05143,65,3.2665341751466865,54.9,7.7,38.5,1.86,54.3,90.9,9.099999999999994
05144,71,2.4248185736370966,59.6,7,40.9,1.87,42.1,95.8,4.200000000000003
05145,38,2.187877463177719,60.5,0,47.4,1.58,62.5,100,0
05147,159,4.741368429763725,54.3,6.3,36.5,2.27,34.3,92.5,7.5
05148,26,2.5122622203945193,63.4,3.9,46.2,1.73,53.3,100,0
05149,105,11.147329725451938,58.7,3.8,46.7,1.69,56.5,97.2,2.799999999999997
05151,91,3.0915151270737264,56.4,7.7,39.6,2.12,48.8,94.5,5.5
05152,713,12.262250175417057,51.8,8,31.7,2.48,30.2,97.1,2.9000000000000057
05153,79,2.6959303617726675,62.4,5.1,53.2,1.76,51.1,100,0
05154,32,1.6155222213415625,58.5,3.1,34.4,2.13,40,93.8,6.200000000000003
05155,46,1.3056104231642658,54.4,6.5,34.8,2,43.5,93.5,6.5
05156,307,13.943223850334343,44.3,13.7,16,2.12,42.1,92.7,7.299999999999997
05157,223,4.4673592129662705,59.5,4,45.7,1.86,55,98.6,1.4000000000000057
05158,352,8.13762905562569,57.7,9.1,46.3,1.82,49.2,97.1,2.9000000000000057
05159,211,2.3305283988392578,65.6,2.8,60.2,1.77,54.6,100,0
05160,321,10.72524953293383,57.7,4.7,43.9,1.86,52,99.4,0.5999999999999943
05161,764,15.367017206804967,47,15.6,26.6,2.17,44,75.3,24.700000000000003
05162,87,1.4304776289603596,55.2,10.3,32.2,1.53,68.4,100,0
05163,2099,28.61152541879369,50,12.9,29.9,2.03,45.7,93.2,6.799999999999997
05164,22,2.397865009713941,57,4.6,31.8,1.83,41.7,95.5,4.5
05165,427,5.430711824001521,50.4,11.5,25.3,1.99,46.5,95.8,4.200000000000003
05166,174,8.603789893844109,56.8,8.1,46,1.85,52.1,93.7,6.299999999999997
05167,275,6.89209710964444,51.9,7.3,28.7,1.71,60.3,93,7
05168,5242,53.51207418813291,41.6,21.5,19.4,2.32,37.1,84.1,15.900000000000006
05169,244,12.17604643493209,58.2,5.7,45.9,1.88,53.1,98.4,1.5999999999999943
05170,54,4.88500295227047,59.3,7.4,46.3,1.69,59.4,94.6,5.400000000000006
05171,64,8.128620355380967,64.4,1.6,56.3,1.88,61.8,100,0
05172,191,16.967552821254674,48.1,7.3,23.6,2.48,32.5,60.6,39.4
05173,83,1.9286240358257927,53.5,8.4,34.9,1.84,57.8,95.1,4.900000000000006
05174,70,4.874933349337716,55.8,8.6,37.1,2.41,37.9,95.9,4.099999999999994
05175,150,8.130494153325738,56.4,6.7,40,2,40,92.6,7.400000000000006
05176,275,7.450956519532695,50.6,14.6,31.3,2.02,47.8,94.3,5.700000000000003
05177,138,5.951025316947741,56.5,5.8,39.9,2.06,41.8,98.5,1.5
05178,387,7.318210967743273,51.6,10.1,32.3,2.28,35.3,96.1,3.9000000000000057
05179,226,10.782561008100595,53.1,12.4,36.3,2.02,43.8,98.3,1.7000000000000028
05180,71,6.5355828585155935,61.1,1.4,50.7,1.97,36.1,96.7,3.299999999999997
05181,39,2.42142003870832,60.4,0,43.6,1.39,71.4,100,0
05182,760,11.04354705386415,54.3,9.1,38.2,1.88,48.4,94.7,5.299999999999997
05183,136,9.679667101990908,58.4,4.4,44.1,1.97,42,92.6,7.400000000000006
05184,277,3.229162898032628,53.7,7.6,32.9,1.65,61.3,93,7
05185,116,4.941924639297275,54,10.3,36.2,2.11,45.5,96.6,3.4000000000000057
05186,1759,61.49583243408717,52.2,11.8,33.5,2.32,34.8,97.7,2.299999999999997
05187,2133,38.721680248889115,47.1,13.6,24.2,2.15,39.2,95.4,4.599999999999994
05188,37,5.6929589586199345,66.9,5.4,64.9,2.06,38.9,100,0
05189,435,129.05380919943198,55.7,7.4,35.6,1.78,53.7,93.5,6.5
05190,48,4.346375383395259,58.6,2.1,39.6,2.09,43.5,100,0
05191,128,11.363240460499682,54.8,7.8,39.8,2.29,37.5,95.2,4.799999999999997
05192,112,2.594003806962732,50.9,12.5,32.1,1.84,59,99.1,0.9000000000000057
05193,168,4.139617814587394,62.8,3,51.8,1.87,40,100,0
05194,131,6.639048422350227,54.8,3.8,30.5,2.02,40,100,0
05195,195,2.982279934012255,63.1,2.1,51.3,1.77,52.7,100,0
05196,67,2.7534340378823736,47.9,13.4,22.4,2.31,44.8,83.6,16.400000000000006
05197,119,15.797348304582195,49.4,11.8,31.9,2.38,32,93.2,6.799999999999997
05198,68,3.3429451272506565,60,4.4,44.1,2.13,34.4,100,0
05199,43,2.613566692270422,60.2,7,39.5,1.72,60,97.7,2.299999999999997
05200,40,5.446905321345242,62,10,47.5,2,55,97.5,2.5
05201,523,7.020500044410762,53.1,6.3,32.5,1.81,49.8,99.4,0.5999999999999943
05204,728,27.428699175492596,50.1,10.7,29.5,2.31,29.2,87.5,12.5
05205,85,2.412158215742851,55.9,3.5,35.3,1.93,45.5,98.8,1.2000000000000028
05206,23,2.2250412442325205,53.7,4.4,21.7,1.44,75,95.7,4.299999999999997
05207,736,18.74898859181752,53.1,10.1,34.4,2.03,43.5,99.2,0.7999999999999972
05208,45,3.472013093367202,56.9,6.7,48.9,2.14,38.1,97.8,2.200000000000003
05209,71,1.8684461015540814,65.4,1.4,50.7,1.92,48.7,97.2,2.799999999999997
05210,75,4.324747023364126,64.6,1.3,49.3,1.83,43.9,96,4
05211,469,7.734393696681114,51.3,8.7,31.8,2.18,42.8,99.1,0.9000000000000057
05212,207,5.797363932553518,57.2,3.4,43,1.73,56.7,100,0
05213,85,2.7911612496046367,63,1.2,41.2,1.73,59.2,96.5,3.5
05214,33,2.2803916209973045,59,3,36.4,1.43,69.6,93.9,6.099999999999994
05215,164,3.255964602391077,56.3,7.3,36.6,1.95,42.9,95.7,4.299999999999997
05216,189,4.150204772257252,56.7,4.8,34.9,2.17,36.8,99.5,0.5
05217,53,7.77006453653411,56.1,3.8,37.7,1.66,59.4,98.1,1.9000000000000057
05218,110,3.172163471318521,57.8,7.3,41.8,1.96,55.4,98.2,1.7999999999999972
05219,43,2.3148972292721863,46.3,16.3,20.9,2.39,38.9,88.4,11.599999999999994
05220,423,22.850584973118693,48.6,13.5,28.4,2.21,41.9,92.8,7.200000000000003
05221,326,11.03116490083257,56.9,4.3,37.7,1.92,44.7,99.1,0.9000000000000057
05222,142,3.440160355933376,57.7,3.5,33.8,1.75,48.2,96.9,3.0999999999999943
05224,105,9.451732982083188,57.7,3.8,46.7,2.23,36.2,98.1,1.9000000000000057
05225,373,13.189286993094328,57.2,6.2,38.9,2.03,42.4,96.3,3.700000000000003
05226,66,2.9537723886277765,61.9,1.5,50,2,54.6,95.5,4.5
05227,479,40.08054878394372,47.2,14.2,23.4,1.97,51,84.3,15.700000000000003
05228,175,4.109120086900154,62.9,4.6,56,2.08,42.9,100,0
05229,75,5.632429636877913,56.3,5.3,38.7,1.88,47.5,95.8,4.200000000000003
05230,72,8.57417628779641,57.6,2.8,37.5,2.12,47.1,97.1,2.9000000000000057
05231,172,10.694127064480574,52.1,8.1,29.1,2.07,37.4,98.8,1.2000000000000028
05232,132,18.239422423441177,51.3,13.6,30.3,2.03,55.4,97.8,2.200000000000003
05233,244,13.297391305360156,54.7,7.8,38.1,2.03,45.8,93.1,6.900000000000006
05234,45,3.2928463727250135,61.6,4.4,46.7,1.96,34.8,97.6,2.4000000000000057
05235,116,5.791040492519468,53.7,4.3,31.9,2.23,48.1,99.3,0.7000000000000028
05236,113,1.6566682373939428,53.9,9.7,32.7,1.74,56.9,95.5,4.5
05237,148,3.9936849831032286,57.8,4.1,40.5,2.11,47.1,100,0
05238,814,15.686316357599013,52,9,32.7,2.18,42.4,97.8,2.200000000000003
05239,235,2.6072699774036154,51,5.1,28.5,2.04,50.4,94.4,5.599999999999994
05240,4549,105.54677452511109,43.7,18.1,20,2.38,34.7,87.1,12.900000000000006
05241,4400,58.537134335294326,44.5,17.5,21.4,2.34,35,86.2,13.799999999999997
05242,770,28.311278648888674,45.8,12.1,20.8,2.77,21.2,99.4,0.5999999999999943
05243,85,1.6378260304534324,50.4,8.2,25.9,1.47,72.4,97.4,2.5999999999999943
05244,37,4.0210260894047645,69.3,0,67.6,1.61,52.2,100,0
05245,420,4.40912727788475,46.1,14.3,23.1,2.31,39.6,96.3,3.700000000000003
05246,47,2.2671481307730406,70.7,0,63.8,1.62,58.6,97.9,2.0999999999999943
05247,218,3.7430331671226553,62.3,5.1,49.5,1.96,48.7,99.5,0.5
05249,104,8.918365951162327,50.6,5.8,24,1.73,50,100,0
05251,60,1.3029119850113697,58.9,1.7,38.3,1.67,66.7,98.3,1.7000000000000028
05252,60,2.7595032696055086,54.2,10,35,2.14,46.4,100,0
05253,71,3.9128103440952327,56.8,9.9,32.4,1.92,40.5,94.4,5.599999999999994
05254,213,10.439650572353862,50.6,13.2,31.5,2.29,37.6,97.2,2.799999999999997
05256,103,5.58485689554524,59.1,1,42.7,2.1,40.8,99,1
05257,143,3.6429000458062126,53.8,2.8,30.1,2.01,47.9,99.3,0.7000000000000028
05258,116,5.509773271627165,56.3,6.9,39.7,1.57,67.6,99.1,0.9000000000000057
05259,106,6.046770988030431,52.8,14.2,34,2.52,21.4,100,0
05260,111,2.4191578180629496,55.8,6.3,30.6,2.13,55.8,99.1,0.9000000000000057
05261,36,5.2459867377462785,66.3,0,50,1.8,55,97.3,2.700000000000003
05262,333,8.024342086025351,55.9,5.7,37.8,2.02,38.8,98.2,1.7999999999999972
05263,162,2.898285457703878,56.5,4.3,43.2,1.98,53.7,97.5,2.5
05264,52,5.084540949566218,54.7,7.7,34.6,2,50,100,0
05265,81,4.8913906535985285,50.5,9.9,28.4,2.38,35.3,98.8,1.2000000000000028
05266,87,2.1619777670787035,61.6,1.2,51.7,1.81,56.3,98.8,1.2000000000000028
