,CTOT,CMUN,Municipality,CCI,Digitalization,Energy_Climate_Resources,Mobility,Waste
7575,1620022,20022,Berastegi,0.45778755564758256,0.5889377782379128,0.3333333333333333,0.2,0.6666666666666666
7576,1620027,20027,Zestoa,0.618129478559414,0.5871716697936209,0.3333333333333333,0.5034757230034492,1.0
7577,1620028,20028,Zizurkil,0.5016509577379142,0.6082547886895713,0.3333333333333333,0.4,0.6666666666666666
7578,1620029,20029,Deba,0.46670638258474473,0.5949360665719504,0.3333333333333333,0.23859584635177356,0.6666666666666666
7579,1620031,20031,Elduain,0.3556043956043956,0.5280219780219779,0.3333333333333333,0.0,0.5
7580,1531106,31106,Fontellas,0.46124999999999994,0.60625,0.3333333333333333,0.2,0.6666666666666666
7581,1531107,31107,Funes,0.5781012063293123,0.9538461538461538,0.3333333333333333,0.4366598778004073,0.6666666666666666
7582,1620061,20061,Orio,0.6025069420762897,0.6125347103814488,0.3333333333333333,0.4,1.0
7583,1620073,20073,Usurbil,0.731922823552952,0.6101522782344276,0.7499999999999999,0.4244618395303327,1.0
7584,1620074,20074,Bergara,0.6082181968843776,0.6102352521125084,0.3333333333333333,0.4308557323093801,1.0
7585,1648004,48004,Amoroto,0.5271308485329104,0.585654242664552,0.3333333333333333,0.3,0.8333333333333333
7586,1648007,48007,Munitibar-Arbatzegi Gerrikaitz,0.4305769230769231,0.6028846153846154,0.3333333333333333,0.3,0.5
7587,1531124,31124,Ibargoiti,0.6487820512820512,0.6189102564102564,0.9166666666666665,0.5,0.5
7588,1648008,48008,Artzentales,0.4104744323823684,0.6023721619118421,0.3333333333333333,0.7,0.16666666666666666
7589,1648009,48009,Arrankudiaga-Zollo,0.473569100698915,0.6071781627463445,0.3333333333333333,0.2606673407482305,0.6666666666666666
7590,1648010,48010,Arrieta,0.3895338548702457,0.5933214482642721,0.3333333333333333,0.1043478260869565,0.5
7591,1648011,48011,Arrigorriaga,0.4977043820887197,0.6213678741997765,0.29166666666666663,0.4296540362438221,0.6666666666666666
7592,1648012,48012,Bakio,0.6632309047493483,0.6134518210440393,0.3333333333333333,0.7027027027027026,1.0
7593,1648013,48013,Barakaldo,0.6124956370598251,0.6229368254331108,0.3333333333333333,0.4395413598660152,1.0
7594,1648023,48023,Artea,0.4801862266971717,0.6009311334858588,0.3333333333333333,0.3,0.6666666666666666
7595,1648024,48024,Zeanuri,0.46872186859522547,0.6051478045145887,0.3333333333333333,0.48846153846153845,0.5
7596,1648025,48025,Zeberio,0.37191489361702124,0.6095744680851064,0.3333333333333333,0.0,0.5
7597,1648029,48029,Etxebarri,0.5169189878914049,0.6228665443952962,0.3333333333333333,0.4617283950617284,0.6666666666666666
7598,1648030,48030,Etxebarria,0.4511929986824602,0.6059649934123011,0.3333333333333333,0.4,0.5
7599,1648047,48047,Gizaburuaga,0.4282656023222061,0.5913280116110304,0.3333333333333333,0.3,0.5
7600,1648048,48048,Ibarrangelu,0.48036812663360773,0.5675122749590834,0.3333333333333333,0.33432835820895523,0.6666666666666666
7601,1648049,48049,Ispaster,0.6970857986493126,0.6104289932465634,0.9166666666666665,0.5,0.6666666666666666
7602,1648050,48050,Izurtza,0.433076923076923,0.6153846153846153,0.3333333333333333,0.3,0.5
7603,1648054,48054,Leioa,0.5065910327770009,0.6227572640465555,0.29166666666666663,0.4726978998384491,0.6666666666666666
7604,1648055,48055,Lemoa,0.4905919703684106,0.6153846153846153,0.3333333333333333,0.3375752364574377,0.6666666666666666
7605,1648056,48056,Lemoiz,0.4890646729409852,0.5834112598475629,0.3333333333333333,0.36191210485736314,0.6666666666666666
7606,1531244,31244,Urroz,0.44714479638009047,0.6107239819004525,0.9166666666666665,0.0,0.16666666666666666
7607,1648057,48057,Lekeitio,0.5102895621211115,0.6184399712437095,0.3333333333333333,0.43300783936184845,0.6666666666666666
7608,1531125,31125,Igúzquiza,0.7134887197608046,0.942443598804023,0.9166666666666665,0.5,0.5
7609,1648063,48063,Mendexa,0.3235220309877844,0.6176101549389221,0.3333333333333333,0.5,0.0
7610,1648064,48064,Meñaka,0.43023855251187704,0.6011927625593854,0.3333333333333333,0.3,0.5
7611,1648065,48065,Ugao-Miraballes,0.37550697936116206,0.6202427237382363,0.3333333333333333,0.00729217306757412,0.5
7612,1648066,48066,Morga,0.4323143961814121,0.6115719809070606,0.3333333333333333,0.3,0.5
7613,1648067,48067,Muxika,0.6872504878267583,0.5612524391337921,0.9166666666666665,0.5,0.6666666666666666
7614,1648068,48068,Mundaka,0.5106625706297421,0.6049777296256169,0.3333333333333333,0.44833512352309346,0.6666666666666666
7615,1648069,48069,Mungia,0.7375803642856458,0.5934142218575833,0.7499999999999999,0.46948759957064573,1.0
7616,1648070,48070,Aulesti,0.4567630544637843,0.5838152723189218,0.3333333333333333,0.2,0.6666666666666666
7617,1648071,48071,Muskiz,0.7482644983985982,0.5388554309550777,0.7499999999999999,0.5774670610379135,1.0
7618,1648072,48072,Otxandio,0.5223234984193887,0.611617492096944,0.3333333333333333,0.5,0.6666666666666666
7619,1648073,48073,Ondarroa,0.5095458594797768,0.6153007602862254,0.3333333333333333,0.43242853711265916,0.6666666666666666
7620,1648081,48081,Lezama,0.4761058793163301,0.5582800078285945,0.3333333333333333,0.3222493887530562,0.6666666666666666
7621,1328057,28057,Fresno De Torote,0.46470466793575893,0.6114372469635627,0.3333333333333333,0.4620860927152318,0.5
7622,1648085,48085,Sopela,0.6666276032223764,0.9599137235929689,0.29166666666666663,0.43572429251891287,1.0
7623,1648086,48086,Sopuerta,0.5622546907754677,0.6112734538773392,0.3333333333333333,0.7,0.6666666666666666
7624,1328058,28058,Fuenlabrada,0.8385514787974286,0.9459240589198035,0.8749999999999999,0.4343333350673402,1.0
7625,1648088,48088,Ubide,0.4328078647809589,0.6140393239047947,0.3333333333333333,0.3,0.5
7626,1531126,31126,Imotz,0.6940445882391131,0.8883263894714277,0.9166666666666665,0.20689655172413793,0.6666666666666666
7627,1648089,48089,Urduliz,0.5144937698778087,0.6188335692936919,0.3333333333333333,0.4536352800953516,0.6666666666666666
7628,1648091,48091,Atxondo,0.5559978601193827,0.5799893005969139,0.3333333333333333,0.7,0.6666666666666666
7629,1648092,48092,Bedia,0.3859360795157331,0.5681562340098925,0.3333333333333333,0.1115241635687732,0.5
7630,1648093,48093,Areatza,0.6059361631380143,0.6102669683257917,0.7499999999999999,0.2944138473642801,0.6666666666666666
7631,1648094,48094,Igorre,0.6165570024976574,0.5923816745188855,0.3333333333333333,0.49040333796940194,1.0
7632,1648095,48095,Zaldibar,0.5179432798556447,0.6107170576060711,0.3333333333333333,0.47899934167215275,0.6666666666666666
7633,1648096,48096,Zalla,0.6321953208382609,0.6076971365106958,0.3333333333333333,0.5532794676806084,1.0
7634,1531127,31127,Irañeta,0.6512990738211267,0.9529239405342051,0.9166666666666665,0.17857142857142858,0.5
7635,1648904,48904,Sondika,0.47601130901947797,0.6108331641972802,0.29166666666666663,0.3317233809001097,0.6666666666666666
7636,1648905,48905,Zamudio,0.53639882917629,0.6158055587590819,0.3333333333333333,0.566188587122368,0.6666666666666666
7637,1648906,48906,Forua,0.5314205493232144,0.5922675817809073,0.3333333333333333,0.5648351648351648,0.6666666666666666
7638,1648907,48907,Kortezubi,0.43545854372062476,0.5906184589220302,0.3333333333333333,0.3366742596810934,0.5
7639,1726002,26002,Agoncillo,0.4579191407031823,0.9615384615384615,0.3333333333333333,0.07805724197745012,0.5
7640,1531130,31130,Iturmendi,0.6030078639432462,0.6204337512707557,0.9166666666666665,0.2696055684454756,0.5
7641,1726011,26011,Alfaro,0.46609946877483577,0.6304973438741791,0.3333333333333333,0.2,0.6666666666666666
7642,1726014,26014,Anguiano,0.4407692307692308,0.9538461538461538,0.3333333333333333,0.0,0.5
7643,1726018,26018,Arnedo,0.6061538461538462,0.6307692307692307,0.3333333333333333,0.4,1.0
7644,1726019,26019,Arrúbal,0.4904039535883111,0.9461538461538461,0.3333333333333333,0.2558659217877095,0.5
7645,1726036,26036,Calahorra,0.6079364185186229,0.6384615384615384,0.3333333333333333,0.40122055413157576,1.0
7646,0104012,04012,Alicún,0.4249773755656109,0.6307692307692307,0.16666666666666666,0.49411764705882355,0.5
7647,0104013,04013,Almería,0.7197878044339618,0.6445438201055809,0.6666666666666666,0.45439520206422823,1.0
7648,1726047,26047,Cervera Del Río Alhama,0.4460582597525691,0.9543509615384616,0.3333333333333333,0.02594033722438389,0.5
7649,1726061,26061,Ezcaray,0.5707692307692308,0.9538461538461538,0.3333333333333333,0.4,0.6666666666666666
7650,1726089,26089,Logroño,0.8228111138768399,0.6615384615384615,0.9999999999999999,0.4525171078457376,1.0
7651,1726102,26102,Nájera,0.5315136476426799,0.9538461538461538,0.3333333333333333,0.20372208436724565,0.6666666666666666
7652,1726108,26108,Ocón,0.48076923076923084,0.9538461538461538,0.3333333333333333,0.2,0.5
7653,1726109,26109,Ochánduri,0.47461538461538466,0.923076923076923,0.3333333333333333,0.2,0.5
7654,1726130,26130,San Millán De La Cogolla,0.3392307692307692,0.9461538461538461,0.3333333333333333,0.0,0.16666666666666666
7655,1726131,26131,San Millán De Yécora,0.34076923076923077,0.9538461538461538,0.3333333333333333,0.0,0.16666666666666666
7656,1726135,26135,Santa Engracia Del Jubera,0.3807692307692308,0.9538461538461538,0.3333333333333333,0.2,0.16666666666666666
7657,1726136,26136,Santa Eulalia Bajera,0.48076923076923084,0.9538461538461538,0.3333333333333333,0.2,0.5
7658,1726142,26142,San Vicente De La Sonsierra,0.542591890867753,0.9538461538461538,0.3333333333333333,0.25911330049261083,0.6666666666666666
7659,1726143,26143,Sojuela,0.5307692307692308,0.9538461538461538,0.3333333333333333,0.2,0.6666666666666666
7660,1726164,26164,Ventrosa,0.31769230769230766,0.6384615384615384,0.3333333333333333,0.2,0.16666666666666666
7661,1726178,26178,Viniegra De Abajo,0.48076923076923084,0.9538461538461538,0.3333333333333333,0.2,0.5
7662,0104001,04001,Abla,0.48828933563874455,0.9437519246166164,0.6666666666666666,0.24769475357710652,0.16666666666666666
7663,0104002,04002,Abrucena,0.56322555410691,0.6161277705345501,0.6666666666666666,0.2,0.6666666666666666
7664,0104003,04003,Adra,0.6070044007326058,0.6279634569393708,0.6666666666666666,0.4070585467236579,0.6666666666666666
7665,0104004,04004,Albanchez,0.38664642375168695,0.6082321187584346,0.25,0.2,0.5
7666,0104005,04005,Alboloduy,0.4977291653389416,0.6146262188515709,0.5833333333333333,0.24901960784313726,0.5
7667,0104006,04006,Albox,0.632954489031895,0.9573159414312229,0.6666666666666666,0.20745650372825186,0.6666666666666666
7668,1531102,31102,Ezkurra,0.5940548527103149,0.6246860282574568,0.9166666666666665,0.2205882352941176,0.5
7669,1531103,31103,Ezprogui,0.3886139332365747,0.5680696661828737,0.9166666666666665,0.0,0.0
7670,1531104,31104,Falces,0.7348873196073484,0.9569495514046182,0.9166666666666665,0.3424870466321243,0.6666666666666666
7671,0333004,33004,Avilés,0.7928992758217304,0.966873971012286,0.7083333333333333,0.4351224080963655,1.0
7672,1531123,31123,Uharte Arakil,0.6631961171361677,0.9525682937474198,0.9166666666666665,0.23841229193341867,0.5
7673,1328050,28050,Cubas De La Sagra,0.5718039545444484,0.949986349054672,0.3333333333333333,0.40903342366757,0.6666666666666666
7674,1328051,28051,Chapinería,0.5318088799561483,0.9590443997807419,0.3333333333333333,0.2,0.6666666666666666
7675,1328052,28052,Chinchón,0.6275169122114486,0.839509733596291,0.3333333333333333,0.2980748274609517,1.0
7676,1328053,28053,Daganzo De Arriba,0.5419708211574892,0.9613750183349747,0.3333333333333333,0.2484790874524715,0.6666666666666666
7677,1328054,28054,El Escorial,0.5785602668712257,0.9259096867726648,0.3333333333333333,0.4668916475834639,0.6666666666666666
7678,1328055,28055,Estremera,0.5023066345317854,0.5898097838102666,0.3333333333333333,0.4217233888486604,0.6666666666666666
7679,1328049,28049,Coslada,0.4755914793766869,0.6307595267420595,0.20833333333333331,0.43469787014137534,0.6666666666666666
7680,1328056,28056,Fresnedillas De La Oliva,0.5591934511614074,0.9581945807209289,0.3333333333333333,0.3377726750861079,0.6666666666666666
7681,1531128,31128,Isaba/Izaba,0.4695820982138441,0.5747397593619035,0.3333333333333333,0.2731707317073171,0.6666666666666666
7682,1531129,31129,Ituren,0.5477004909983634,0.6135024549918168,0.9166666666666665,0.0,0.5
7683,0104007,04007,Alcolea,0.6215678235092247,0.622503428500187,0.6666666666666666,0.2353356890459364,0.8333333333333333
7684,0104008,04008,Alcóntar,0.5654258495994327,0.6217786944916283,0.6666666666666666,0.45535055350553505,0.5
7685,0104009,04009,Alcudia De Monteagud,0.4327717493644666,0.6063006072874494,0.25,0.43255813953488376,0.5
7686,0104010,04010,Alhabia,0.27239049536307625,0.6175080323709368,0.16666666666666666,0.24444444444444444,0.16666666666666666
7687,0104011,04011,Alhama De Almería,0.5296708264535054,0.6233541322675269,0.5833333333333333,0.4,0.5
7688,1110207,10207,Villa Del Campo,0.3438461538461538,0.9692307692307691,0.3333333333333333,0.0,0.16666666666666666
7689,1110208,10208,Villa Del Rey,0.3419667832167832,0.959833916083916,0.3333333333333333,0.0,0.16666666666666666
7690,1110209,10209,Villamesías,0.5567035946476858,0.9085179732384294,0.7499999999999999,0.0,0.5
7691,1110210,10210,Villamiel,0.5789359289359289,0.9446796446796446,0.9999999999999999,0.2,0.16666666666666666
7692,1106078,06078,Malpartida De La Serena,0.46293234476367007,0.6146617238183503,0.3333333333333333,0.2,0.6666666666666666
7693,1106072,06072,Lobón,0.5424138241820878,0.6153299904756568,0.7499999999999999,0.2217391304347826,0.5
7694,1110211,10211,Villanueva De La Sierra,0.5824521018015442,0.9622605090077209,0.9999999999999999,0.2,0.16666666666666666
7695,1106079,06079,Manchita,0.3880884696675849,0.9514306448268712,0.3333333333333333,0.2390117035110533,0.16666666666666666
7696,1106076,06076,Maguilla,0.5457117568933907,0.6223087844669538,0.7499999999999999,0.23124999999999998,0.5
7697,1106077,06077,Malcocinado,0.27453181915577457,0.6226590957788729,0.3333333333333333,0.0,0.16666666666666666
7698,1106080,06080,Medellín,0.6972283029600669,0.9477903799538728,0.7499999999999999,0.41335113484646197,0.6666666666666666
7699,0104015,04015,Alsodux,0.31041691133294186,0.6230769230769231,0.16666666666666666,0.42900763358778626,0.16666666666666666
7700,0104014,04014,Almócita,0.41461538461538466,0.6230769230769231,0.6666666666666666,0.2,0.16666666666666666
7701,0104016,04016,Antas,0.4560277229211327,0.9551386146056635,0.25,0.2,0.5
7702,0104017,04017,Arboleas,0.8188481062085122,0.9442405310425614,0.8333333333333333,0.4,1.0
7703,0104018,04018,Armuña De Almanzora,0.5546153846153846,0.6230769230769231,0.6666666666666666,0.4,0.5
7704,0104019,04019,Bacares,0.27867250892567347,0.5933625446283673,0.3333333333333333,0.3,0.0
7705,1106081,06081,Medina De Las Torres,0.4388964303670186,0.619482151835093,0.7499999999999999,0.2,0.16666666666666666
7706,1106082,06082,Mengabril,0.39189829595929115,0.948141786544922,0.3333333333333333,0.2613496932515338,0.16666666666666666
7707,1106083,06083,Mérida,0.8052786733180759,0.9615104909845634,0.7499999999999999,0.43988287560581585,1.0
7708,0104020,04020,Bayárcal,0.3685428294103372,0.6230769230769231,0.7499999999999999,0.09463722397476339,0.0
7709,0104021,04021,Bayarque,0.3893153846153846,0.6215769230769231,0.25,0.2,0.5
7710,1106096,06096,Orellana De La Sierra,0.39539610528061403,0.5343334675795409,0.7499999999999999,0.3176470588235294,0.0
7711,0104022,04022,Bédar,0.509296825058598,0.5964841252929896,0.6666666666666666,0.2,0.5
7712,1106084,06084,Mirandilla,0.45461538461538464,0.6230769230769231,0.3333333333333333,0.4,0.5
7713,1106085,06085,Monesterio,0.679761543755691,0.6128866969832831,0.7499999999999999,0.41092102179517226,0.8333333333333333
7714,1106086,06086,Montemolín,0.6379853666171061,0.6149268330855309,0.7499999999999999,0.2,0.8333333333333333
7715,1106087,06087,Monterrubio De La Serena,0.6014518546824037,0.9322592734120186,0.7499999999999999,0.2,0.5
7716,1106088,06088,Montijo,0.5487186226861849,0.9437570879318451,0.3333333333333333,0.2998360254990793,0.6666666666666666
7717,1110218,10218,Zarza La Mayor,0.4838461538461538,0.9692307692307691,0.3333333333333333,0.2,0.5
7718,1110219,10219,Zorita,0.5058496363822595,0.9542481819112978,0.7499999999999999,0.2,0.16666666666666666
7719,1110901,10901,Rosalejo,0.4800176201751005,0.9500881008755024,0.3333333333333333,0.2,0.5
7720,1110902,10902,Vegaviana,0.680503005043641,0.9525150252182054,0.9999999999999999,0.2,0.5
7721,1110903,10903,Alagón Del Río,0.4837817761637504,0.968908880818752,0.3333333333333333,0.2,0.5
7722,1110904,10904,Tiétar,0.48076923076923084,0.9538461538461538,0.3333333333333333,0.2,0.5
7723,1110905,10905,Pueblonuevo De Miramontes,0.34204133633374534,0.9602066816687267,0.3333333333333333,0.0,0.16666666666666666
7724,1215001,15001,Abegondo,0.8492168068771999,0.9472034373710744,0.9166666666666665,0.42388059701492536,1.0
7725,1215002,15002,Ames,0.703623558400972,0.9149866383149908,0.9166666666666665,0.22813115368986966,0.6666666666666666
7726,1215003,15003,Aranga,0.7034522489342115,0.893161408337179,0.9166666666666665,0.2490998363338789,0.6666666666666666
7727,1215004,15004,Ares,0.7088215629835942,0.944095308664845,0.9166666666666665,0.22501250625312658,0.6666666666666666
7728,1215005,15005,Arteixo,0.7518365030745445,0.9349334121928115,0.9166666666666665,0.44924910317991124,0.6666666666666666
7729,1215006,15006,Arzúa,0.6980153003356678,0.8547143286401099,0.9166666666666665,0.2603621730382294,0.6666666666666666
7730,1106089,06089,La Morera,0.4922495151906916,0.9692307692307691,0.3333333333333333,0.24201680672268908,0.5
7731,1106090,06090,La Nava De Santiago,0.46461538461538454,0.6230769230769231,0.3333333333333333,0.2,0.6666666666666666
7732,1106091,06091,Navalvillar De Pela,0.692321270150384,0.9366063507519204,0.7499999999999999,0.4,0.6666666666666666
7733,1106092,06092,Nogales,0.5081634600266666,0.4658173001333328,0.7499999999999999,0.2,0.5
7734,1106093,06093,Oliva De La Frontera,0.7057093505297097,0.953546752648549,0.9166666666666665,0.2,0.6666666666666666
7735,1106094,06094,Oliva De Mérida,0.6556477732793522,0.953238866396761,0.7499999999999999,0.2,0.6666666666666666
7736,1106095,06095,Olivenza,0.7425853742669886,0.9379268713349431,0.9166666666666665,0.4,0.6666666666666666
7737,1106097,06097,Orellana La Vieja,0.4843711862658665,0.9604360607545321,0.3333333333333333,0.21141987057480016,0.5
7738,1106098,06098,Palomas,0.5057741459818137,0.9538707299090685,0.7499999999999999,0.2,0.16666666666666666
7739,1110212,10212,Villanueva De La Vera,0.4910878594930873,0.9554392974654364,0.3333333333333333,0.0,0.6666666666666666
7740,1110213,10213,Villar Del Pedroso,0.48894183864915564,0.9447091932457785,0.3333333333333333,0.0,0.6666666666666666
7741,1110214,10214,Villar De Plasencia,0.38165144230769227,0.9582572115384616,0.3333333333333333,0.2,0.16666666666666666
7742,1110215,10215,Villasbuenas De Gata,0.6415618359541011,0.9578091797705057,0.9999999999999999,0.0,0.5
7743,1110216,10216,Zarza De Granadilla,0.5338461538461537,0.9692307692307691,0.3333333333333333,0.2,0.6666666666666666
7744,1110217,10217,Zarza De Montánchez,0.49213724227512734,0.9539754363283774,0.3333333333333333,0.256710775047259,0.5
7745,1215017,15017,Cambre,0.7565090152062159,0.9319844650463545,0.9166666666666665,0.4755606109847254,0.6666666666666666
7746,2054001,54001,Isla Del Perejil,0.09999999999999999,0.0,0.3333333333333333,0.0,0.0
7747,0104023,04023,Beires,0.28961538461538466,0.6230769230769231,0.25,0.2,0.16666666666666666
7748,0104024,04024,Benahadux,0.6134293192055177,0.9523763795008544,0.5833333333333333,0.23977021652673441,0.6666666666666666
7749,0104026,04026,Benitagla,0.5746153846153846,0.6230769230769231,0.6666666666666666,0.5,0.5
7750,0104027,04027,Benizalón,0.5301524770836316,0.5866939443535188,0.6666666666666666,0.31406844106463877,0.5
7751,1215018,15018,A Capela,0.6514179976881884,0.9320899884409422,0.9166666666666665,0.2,0.5
7752,1215019,15019,Carballo,0.8479908664084308,0.9315297442787367,0.9166666666666665,0.4334245877634175,1.0
7753,1215020,15020,Carnota,0.6547592596482271,0.9332280574523448,0.9166666666666665,0.21556824078879086,0.5
7754,1215021,15021,Carral,0.7697448994622502,0.9003140926869742,0.9166666666666665,0.5734104046242774,0.6666666666666666
7755,1215022,15022,Cedeira,0.7956357805489067,0.876111233571601,0.9166666666666665,0.22706766917293233,1.0
7756,1215023,15023,Cee,0.7446094576137712,0.9163348144959177,0.9166666666666665,0.4317124735729387,0.6666666666666666
7757,2054002,54002,Peñón De Vélez De La Gomera,0.09999999999999999,0.0,0.3333333333333333,0.0,0.0
7758,2054003,54003,Islas Chafarinas,0.09999999999999999,0.0,0.3333333333333333,0.0,0.0
7759,0104028,04028,Bentarique,0.41471998712584485,0.6230769230769231,0.5833333333333333,0.3255230125523012,0.16666666666666666
7760,0104029,04029,Berja,0.5671116959763927,0.6355584798819635,0.6666666666666666,0.2,0.6666666666666666
7761,2054004,54004,Islas Alhucemas,0.09999999999999999,0.0,0.3333333333333333,0.0,0.0
7762,0104030,04030,Canjáyar,0.5158252590782711,0.6291262953913557,0.6666666666666666,0.2,0.5
7763,0104031,04031,Cantoria,0.4809768550034037,0.6298842750170183,0.25,0.4,0.6666666666666666
7764,0104032,04032,Carboneras,0.6692499293362276,0.9425835095676103,0.6666666666666666,0.40366613711352806,0.6666666666666666
7765,2054005,54005,Peñón De Alhucemas,0.09999999999999999,0.0,0.3333333333333333,0.0,0.0
7766,0104033,04033,Castro De Filabres,0.35678929765886286,0.33394648829431434,0.6666666666666666,0.2,0.16666666666666666
7767,0104034,04034,Cóbdar,0.4384572201047671,0.5658155122885413,0.6666666666666666,0.3764705882352941,0.16666666666666666
7768,0104035,04035,Cuevas Del Almanzora,0.6018919910986716,0.6094599554933583,0.6666666666666666,0.4,0.6666666666666666
7769,0104036,04036,Chercos,0.43618744508857316,0.9309372254428661,0.6666666666666666,0.0,0.16666666666666666
7770,0104037,04037,Chirivel,0.5369254996971532,0.6096274984857661,0.7499999999999999,0.2,0.5
7771,0104038,04038,Dalías,0.5776223970688519,0.629603940488092,0.6666666666666666,0.25850804485616774,0.6666666666666666
7772,0104041,04041,Enix,0.34269511198897784,0.33292000438933383,0.25,0.2555555555555556,0.5
7773,1531133,31133,Izalzu/Itzaltzu,0.16153846153846152,0.30769230769230765,0.3333333333333333,0.0,0.0
7774,0104043,04043,Felix,0.501777345982398,0.55888672991199,0.6666666666666666,0.2,0.5
7775,1046003,46003,Atzeneta D'Albaida,0.6091093398951535,0.9205466994757676,0.9166666666666665,0.0,0.5
7776,1328066,28066,Griñón,0.5727174966897104,0.9658983174984233,0.29166666666666663,0.460189165950129,0.6666666666666666
7777,1328067,28067,Guadalix De La Sierra,0.4677574408683861,0.6114896611208207,0.3333333333333333,0.2272975432211101,0.6666666666666666
7778,1328068,28068,Guadarrama,0.481208493402953,0.621547571892577,0.3333333333333333,0.2844948951221883,0.6666666666666666
7779,1328069,28069,La Hiruela,0.2746153846153846,0.6230769230769231,0.3333333333333333,0.0,0.16666666666666666
7780,1328070,28070,Horcajo De La Sierra-Aoslos,0.4783107398837406,0.941553699418703,0.3333333333333333,0.2,0.5
7781,1328071,28071,Horcajuelo De La Sierra,0.3161538461538462,0.6307692307692307,0.3333333333333333,0.2,0.16666666666666666
7782,1046004,46004,Agullent,0.6540015108717073,0.9450075543585365,0.9166666666666665,0.2,0.5
7783,1046005,46005,Alaquàs,0.7556461756395986,0.9769230769230768,0.9166666666666665,0.4263078012749165,0.6666666666666666
7784,1726177,26177,Villoslada De Cameros,0.2903443015907605,0.9517215079538026,0.3333333333333333,0.0,0.0
7785,1753056,53056,"Mancomunidad De Nalda, Sorzano Y Viguera",0.09999999999999999,0.0,0.3333333333333333,0.0,0.0
7786,1851001,51001,Ceuta,0.6642497819824993,0.9758463272047846,0.29166666666666663,0.4079025827077122,1.0
7787,1952001,52001,Melilla,0.4993807340134397,0.29925757275786974,0.16666666666666666,0.4476460973093287,1.0
7788,1227032,27032,Monterroso,0.7716177404757658,0.9488663553827594,0.9166666666666665,0.28422234699606963,0.8333333333333333
7789,1227033,27033,Muras,0.6780768401040225,0.8689848551845969,0.9166666666666665,0.3963993453355156,0.5
7790,1227034,27034,Navia De Suarna,0.7209230752055131,0.8296153760275656,0.9166666666666665,0.4,0.6666666666666666
7791,1531131,31131,Iza/Itza,0.48244410643551827,0.596211251435132,0.3333333333333333,0.3160092807424594,0.6666666666666666
7792,1531132,31132,Izagaondoa,0.42961538461538457,0.523076923076923,0.9166666666666665,0.0,0.16666666666666666
7793,1046002,46002,Ador,0.8436823146641879,0.9434115733209388,0.9166666666666665,0.4,1.0
7794,1227037,27037,As Nogais,0.6620403842428036,0.9262628249468279,0.9166666666666665,0.2589390962671906,0.5
7795,1227038,27038,Ourol,0.7252384724352223,0.8377777280297708,0.9166666666666665,0.41341463414634144,0.6666666666666666
7796,1046007,46007,Albal,0.7735330040018854,0.6461538461538461,0.8749999999999999,0.40901117385558095,1.0
7797,1620017,20017,Azkoitia,0.6038988874859411,0.6066266326771964,0.3333333333333333,0.4128678047525092,1.0
7798,1046008,46008,Albalat De La Ribera,0.7057692307692307,0.9538461538461538,0.9166666666666665,0.2,0.6666666666666666
7799,1620032,20032,Elgoibar,0.6063998129345985,0.6084470758383801,0.3333333333333333,0.4235519888346127,1.0
7800,1620033,20033,Elgeta,0.41772601907763973,0.61233736970897,0.3333333333333333,0.22629272567922876,0.5
7801,1620034,20034,Eskoriatza,0.4988891393244679,0.5944456966223396,0.3333333333333333,0.4,0.6666666666666666
7802,1046009,46009,Albalat Dels Sorells,0.8473076923076923,0.9615384615384615,0.9166666666666665,0.4,1.0
7803,1328072,28072,Hoyo De Manzanares,0.5938785784755469,0.9518813716404078,0.3333333333333333,0.5175115207373272,0.6666666666666666
7804,1046010,46010,Albalat Dels Tarongers,0.5109749371671956,0.9048746858359775,0.3333333333333333,0.4,0.5
7805,1046006,46006,Albaida,0.8476142019895061,0.9580500894454382,0.9166666666666665,0.40502092050209204,1.0
7806,0104044,04044,Fines,0.6061538461538462,0.6307692307692307,0.6666666666666666,0.4,0.6666666666666666
7807,0104045,04045,Fiñana,0.5390135791991358,0.6200678959956794,0.7499999999999999,0.2,0.5
7808,0104046,04046,Fondón,0.5642119875877837,0.6210599379389188,0.6666666666666666,0.2,0.6666666666666666
7809,1046011,46011,Alberic,0.8401266610196412,0.9256333050982053,0.9166666666666665,0.4,1.0
7810,1046012,46012,Alborache,0.6188211746621405,0.9691058733107025,0.9166666666666665,0.0,0.5
7811,1620038,20038,Gabiria,0.41838304552590266,0.5919152276295132,0.3333333333333333,0.0,0.6666666666666666
7812,1620039,20039,Getaria,0.4637460738865018,0.5972557810287871,0.3333333333333333,0.22147458840372225,0.6666666666666666
7813,1620040,20040,Hernani,0.6044775465869734,0.6120744041852354,0.3333333333333333,0.41031332874963167,1.0
7814,1620035,20035,Ezkio-Itsaso,0.46841777232305615,0.5932289267618609,0.3333333333333333,0.2488599348534202,0.6666666666666666
7815,1620036,20036,Hondarribia,0.7407581729109216,0.6200441282621799,0.7499999999999999,0.4587467362924282,1.0
7816,1620037,20037,Gaintza,0.4112967046486977,0.6064835232434888,0.3333333333333333,0.2,0.5
7817,1620041,20041,Hernialde,0.3984357747515642,0.542178873757821,0.3333333333333333,0.2,0.5
7818,1328073,28073,Humanes De Madrid,0.4632865412626723,0.6378909551986475,0.29166666666666663,0.24104175111471424,0.6666666666666666
7819,1620042,20042,Ibarra,0.5041328108888431,0.6206640544442154,0.3333333333333333,0.4,0.6666666666666666
